data,pacote,candidatos_matriz,candidatos_shadow_total,candidatos_shadow_por_data,candidatos_shadow_por_lote_ativo,candidatos_shadow_bloqueados,candidatos_shadow_promoviveis,top_motivos_shadow,origem_matriz_atual,origem_shadow_real,divergencia,causa_divergencia,acao_recomendada
2026-12-20,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-21,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-21,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-21,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-21,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-21,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-04,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-04,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-04,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-04,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-04,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-06,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-06,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-06,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-06,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-06,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-08,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-08,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-08,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-08,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-08,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-10,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-10,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-10,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-10,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-10,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-11,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-11,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-11,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-11,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-11,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-12,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-12,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-12,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-12,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-12,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-13,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-13,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-13,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-13,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-13,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-16,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-16,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-16,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-16,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-16,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-20,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-20,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-20,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-20,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-01-20,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-02,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-02,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-02,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-02,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-02,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-04,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-04,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-04,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-04,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-04,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-08,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-08,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-08,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-08,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-08,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-10,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-10,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-10,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-10,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-10,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-11,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-11,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-11,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-11,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-11,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-12,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-12,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-12,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-12,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-12,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-15,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-15,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-15,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-15,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-15,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-19,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-19,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-19,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-19,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-02-19,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-02,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-02,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-02,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-02,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-02,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-05,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-05,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-05,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-05,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-05,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-06,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-06,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2027-03-06,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
